RefId,Title,Component Dates,Component Access Restricton,Component Notes,Ancestor,Ancestor Access Restriction,Ancestor Notes,Parent Collection,Finding Aid Title,Resource ID,Resource Dates,Resource Access Restriction,Resource Use Restriction
1d0eb6896d764073b3a9be2dd7f62578,"Children's Hospital Medical Center - Child Development Unit - Report, Final - T. Benny Brazelton, M.D.  (78-0376-72)",1982,,,Grant files (subseries),,,William T. Grant Foundation records,,FA004,1999,"Records more than 10 years old are open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.","To the extent that the donor owns the copyright in these materials, the William T. Grant foundation has assigned the copyright in them to the Rockefeller Archive Center; however, copyright in some items may be held by their respective creators. Please consult an Archivist for further details."
1d0978cd0fc4467e9b173a0614b65efa,"University College, Ibadan - Davey, William Wilkin",1963,,,Nigeria - Medical Sciences (subseries),,,Rockefeller Foundation records,"projects, SG 1.2, Series 300 Latin America - Series 833 Leb",FA387b,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary.   Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.",
1cfaadb1d6634306b592c19192799ad3,Harvard University - Epilepsy,1952,,,United States - Medical Sciences (subseries),,"Most of the files in this section date from the 1930's and 40's. The Foundation's program in the medical sciences during this period was directed by Dr. Alan Gregg and was concentrated in psychiatry and neurology and related subjects - neuroanatomy, heredity, endocrinology, neuropathology, child guidance, industrial psychology and sex research. Emphasis was placed on worker training, selected research projects and measures to improve or extend the application of existing knowledge. The medical sciences program also devoted part of its resources to the development of university teaching departments of public health. The program was conceived to be complementary to the natural sciences program in human biology. Although it developed out of the old Division of Medical Education of the Foundation, the Medical Sciences division had no program in medical education in the United States, except for a small program of post-war medical fellowship grants to leading universities. | For information about the establishment of medical schools see the files of the General Education Board. Consult also the state inventories.",Rockefeller Foundation records,"projects, SG 1.1, Series 100 International - Series 257 Virgin Islands, U.S.A.",FA386a,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact a RAC archivist.",
1c70ace6ed334bcb8460b8a5e7bcf925,"University College, Ibadan",1966,,,Nigeria (series),,,Rockefeller Foundation records,"projects, SG 1.3",FA388,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary.Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.","RAC users must abide by all applicable provisions of United States copyright law.  Reproduction/duplication of archival items is routinely provided in accordance with ""fair use.""  If the RAC does not hold copyright for an archival collection, or items within a collection, it is the user’s responsibility to contact the copyright holder, or make a fair effort to do so, prior to publication."
1c46904b487f4dfdaeb976c18c5cc895,Mendelson - Reorganization of the Present System of Health Administration and Medical Education in Siam,1916,,"buildings, hospital ward, operating room,  ",Thailand - Public Health Demonstrations (subseries),,,Rockefeller Foundation records,"photographs, series 100-1000",FA003,1980,Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC.,
1c3126867f4c4df681f25a5888e9e92f,"Lancaster, South Carolina - Monthly Reports",1948,,,Project Files (subseries),,,Commonwealth Fund records,"Division of Rural Hospitals, SG 1, Series 14",FA286,1951,Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. ,"RAC users must abide by all applicable provisions of United States copyright law. Reproduction/duplication of archival items is routinely provided in accordance with ""fair use."" If the RAC does not hold copyright for an archival collection, or items within a collection, it is the user’s responsibility to contact the copyright holder, or make a fair effort to do so, prior to publication.  "
1c2018add3d543eda31c7f9331db1e37,"Ylvisaker, Paul N.",1973,,"Paul Norman Ylvisaker (1921-1992) was a noted city planner, government official, foundation executive, and dean of the Harvard Graduate School of Education. Ylvisaker directed the Ford Foundation’s Public Affairs Program from 1955-1967.",Access copies (subseries),,,Ford Foundation records,Oral History Proj,FA618,2006,Access to some interviews is limited or restricted based on the stipulations of individual oral history agreements. Interviews are open as applicable restrictions expire.  Completion of a use agreement is required prior to providing scholarly access. See RAC Head of Reference (or applicable designee) for details. ,Researchers are required to use Access Copies of the interview transcripts. No transcript may be photocopied or duplicated in its entirety.  Material contained in the Administrative Files (Series I) may not be quoted or cited.  Copyright to all interviews is held by the Ford Foundation. Permission to quote from certain oral histories is limited by agreement with the interviewee.
1bd3911e35fb437290d189b2cf720aa2,Z,1961,,,Personal correspondence (file),,"Alphabetical arrangement of correspondence received into and sent out from Family Office at Room 5600 of 30 Rockefeller Plaza, New York.",David Rockefeller papers,,FA436,1985,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Material in the Rockefeller family collections that provides the names, correspondence, or activities of living members of the Rockefeller family, and/or documents the net wealth of any Rockefeller family members, is restricted. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.",
1bb8525708424f0ba66c9d256fc0542c,527 - Ivory Coast - Govenor of Antonetti,1925,,,Correspondence - Project (subseries),,For subseries 485: See also subseries 812   For subseries 812: See also subseries 485,Rockefeller Foundation records,"International Health Board/Division records, RG 5",FA115,1964,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.",
1b31adb1d4a24f909108f16d9ecf0e9a,"Lancaster, South Carolina - Hospital Proper - Correspondence and Memoranda",1941,,,Project Files (subseries),,,Commonwealth Fund records,"Division of Rural Hospitals, SG 1, Series 14",FA286,1951,Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. ,"RAC users must abide by all applicable provisions of United States copyright law. Reproduction/duplication of archival items is routinely provided in accordance with ""fair use."" If the RAC does not hold copyright for an archival collection, or items within a collection, it is the user’s responsibility to contact the copyright holder, or make a fair effort to do so, prior to publication.  "
1b2b5bdab0a64c7db150b432de16801e,"Klivington, Ken",1974,,,Alfred P. Sloan Foundation (series),,"The records in Series 6 include documentation of select Board of Trustees meetings, staff meetings, and annual reports during Weaver’s tenure at Sloan. This series also contains correspondence and reports, principally Weaver’s correspondence with Alfred P. Sloan from 1959-1966.  ",Warren Weaver papers,,FA419,1978,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.","Helen Weaver, daughter of Warren Weaver, retains copyright and literary rights in the collection, in so far as she holds them, during her lifetime, after which all rights transfer to the Rockefeller Archive Center.  The Rockefeller Archive Center has authority to grant permission to cite and publish material from the collection.  "
1ae1bab2b2844838bd53aa18a26ce085,General,1983,,,Assessment Project on Negro Needs (file),,"The Assessment Project, undertaken in 1963, engaged African American leaders as consultants to analyze and discuss the long-range needs of African American citizens.  Participants prepared analyses of policies relating to African American education, employment, housing, health, welfare, self-image, and citizenship education.",Taconic Foundation records,,FA407,2013,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.","The Rockefeller Archive Center holds title, copyright, and literary rights in the collection, in so far as it holds them, and has authority to grant permission to cite and publish archival material from the collection.  Researchers who visit the Rockefeller Archive Center are granted permission to examine archival material.  Permission to cite, quote from, or publish material from the Center's collections must be requested separately by writing. See Archivists for details."
1abb51704ab647d58e3a94df0e55a75a,China Medical Board - Report of China Commission,1915,,"Summary report and sectional reports by Frederick T. Gates, Dr. Simon Flexner and Dr. Welch.  ",China Medical Board (otherlevel),,,Office of the Messrs. Rockefeller records,"Boards, S",FA324,1961,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Material in the Rockefeller family collections that provides the names, correspondence, or activities of living members of the Rockefeller family, and/or documents the net wealth of any Rockefeller family members, is restricted. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.","RAC users must abide by all applicable provisions of United States copyright law. Reproduction/duplication of archival items is routinely provided in accordance with ""fair use."" If the RAC does not hold copyright for an archival collection, or items within a collection, it is the user’s responsibility to contact the copyright holder, or make a fair effort to do so, prior to publication.  "
1a165a9e84c84c4782fdf72524a996d3,704 - Albania - A-Z,1927,,,Correspondence - Project (subseries),,For subseries 485: See also subseries 812   For subseries 812: See also subseries 485,Rockefeller Foundation records,"International Health Board/Division records, RG 5",FA115,1964,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.",
19bbe272aea24206bbe070e5c7774133,"Harvard University - Kelsen, Hans - (Refugee Scholar, Political Science)",1942,,,United States - Social Sciences (subseries),,"The Rockefeller Foundation took over from the Laura Spelman Rockefeller Memorial a well developed program in the social sciences. This program had emphasized the promotion of fundamental and applied social sciences and research in the areas of social disturbance and problems of socially maladjusted groups.   In 1933, the Trustees of the Foundation called for a program in human relations complementary to the medical science program in psychiatry and the natural sciences program in human biology. A program was developed which included international relations, economic stabilization, social security, the public administration. Special objectives of this program were the training of technical and administrative personnel and liaison between practitioner and research groups in these fields. Grants were made to organizations such as the Foreign Policy Association, the National Bureau of Economic Research, the Institute of Pacific Relations and the Brookings Institution. Projects at leading universities were aided.   Other fields in which the Foundation had an interest include housing, cultural anthropology, and criminology. These were never developed fully. There was always a strong interest in strengthening the social science field, especially through such organizations as the American Association of Schools of Social Work and the Social Science Research Council. Most of the files in this section are from the 30's and 40's.   Directors of the social science program were Edmund E. Day (1929-1937), Sydnor H. Walker, Acting (1937-1938), and Joseph H. Willits (1939-1954).",Rockefeller Foundation records,"projects, SG 1.1, Series 100 International - Series 257 Virgin Islands, U.S.A.",FA386a,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact a RAC archivist.",
1984277820ea4359ba978156652c33e0,"Nursing Education, Negro - Survey",1927,,,United States - Nursing (subseries),,"In this small subseries most of the material originated between the years 1918 and 1935. The files contain information relating to the development of public health nursing and to education for nurses in the eastern United States. Uniformity of standards in nurses training was the Foundation's main concern. At first the Foundation's program in nursing was administered by Edwin Embree as part of the program of the Division of Studies. After the reorganization of 1927-1938, nursing was transferred, first to the province of Richard M. Pearce and the Division of Medical Education, later to the International Health Division.   Personnel in nursing in the Rockefeller Foundation included F. Elizabeth Crowell, who worked mostly in the field, and Mary Beard, former president of the National Organization for Public Health Nursing, who worked in the United States from 1925 to 1938. There is much of her correspondence in these files. | For information about projects in nursing in other countries see the appropriate country number. Nursing Fellowship files are in Record Group 10, Fellowships. In the files of the Paris Office, Record Group 6 Field Offices, Subgroup 1, there are fellowship and general correspondence files pertaining to nursing.",Rockefeller Foundation records,"projects, SG 1.1, Series 100 International - Series 257 Virgin Islands, U.S.A.",FA386a,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact a RAC archivist.",
1965e53f811d4f0b9e4bbc78685e1286,"Grants - Lorente, Dr. Rafael",1960,,,General Administration (series),,"Includes Administrative Executive Committee, Allocation of Space, Animal Facilities, Biomedical Research and Sciences, Commission on Independent Colleges and Universities, Development Programs, Food Services, Political Action Activities, Sutton Terrace and Tower Building.  ",Rockefeller University records,"President, Frederick Seitz, General Administration, Series 5",FA818,1979,"Records more than 25 years old are open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Material in the Rockefeller family collections that provides the names, correspondence, or activities of living members of the Rockefeller family, and/or documents the net wealth of any Rockefeller family members, is restricted from scholarly access. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.",
19577f50f9b5410c84392b2ec9eff6ae,"305.6 - Brazil, Federal District - Oswaldo Cruz Institute - Chagas, Carlos",1921,,,Correspondence - Project (subseries),,For subseries 485: See also subseries 812   For subseries 812: See also subseries 485,Rockefeller Foundation records,"International Health Board/Division records, RG 5",FA115,1964,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.",
18bbd6631c134fb7aae2f184fd13a2c3,Christianity in Business,1902,,"Institution: Young Men's Christian Association (YMCA) Place: Brown University, Providence, Rhode Island Subject: Religion Format: Handwritten/Typed","John D. Rockefeller, Jr., Personal Papers - Speeches (subseries)",,"John D. Rockefeller, Jr. became well known for his Bible class lessons. Speeches demonstrate his theological classes first took place (1894) at the YMCA when JDR Jr. was a student at Brown University. After graduation from Brown, JDR Jr. became affiliated with his father at 26 Broadway, New York City. He participated actively as a member of the Fifth Avenue Baptist Church, and there, for a period of 10 years, conducted a Young Man's Bible Class. A number of these Bible class lessons are included in the speech file. A majority of the speeches he delivered throughout his life echo the religious themes he developed during his years as a Bible class teacher.  JDR Jr. gradually eased out of much of the family business and turned his attention and dedication to philanthropic endeavors. The speech file richly reveals the causes JDR Jr. espoused. His keen interest in the arts prompted such undertakings as the erection of The Cloisters and Rockefeller Center. Rockefeller contributions, under the direction of JDR Jr., formed the basis for the restoration projects of Williamsburg, Virginia, and several historic properties in Westchester County, New York. JDR Jr.'s interest in historical preservation extended beyond the United States. He became deeply involved in the restoration projects of the Palace of Versailles, Fontainebleau, and the cathedral of Rheims.  JDR Jr. was a key supporter, during both world wars, of service organizations that would benefit and build morale among the United States servicemen. A number of speeches reflect this interest.  As chairman of the General Education Board and the International Education Board, education was a prime source of interest to JDR Jr. He sought the betterment of men and women through education both in the United States and abroad. Most prominent in the speech subseries is JDR Jr.'s work on behalf of the United Negro College Fund Campaign and the establishment of the Peking Union Medical College.  John D. Rockefeller, Jr. firmly believed in promoting greater understanding between labor and capital. He, with the able guidance of Mackenzie King, sought to establish workable partnerships between labor and capital. The speech file contains many of the speeches he delivered on this subject.  Each speech is assigned to one of the following 10 subject areas: Brotherhood, Education, Fund, Labor, Personal, Religion, Restoration, Social Welfare, Stewardship, Tribute.  Subject areas were assigned by the General Files staff and the processing archivist.  Other information in each entry includes: Title (assigned by John D. Rockefeller, Jr.), Institution (or group to whom the speech was given), Occasion (reason for the speech), Place (geographic location), Format (includes handwritten outline, typed, magazine article, printed pamphlet).",Office of the Messrs. Rockefeller records,"John D. Rockefeller, Jr. Personal papers, Series Z",FA335,1961,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Material in the Rockefeller family collections that provides the names, correspondence, or activities of living members of the Rockefeller family, and/or documents the net wealth of any Rockefeller family members, is restricted. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.","RAC users must abide by all applicable provisions of United States copyright law. Reproduction/duplication of archival items is routinely provided in accordance with ""fair use."" If the RAC does not hold copyright for an archival collection, or items within a collection, it is the user’s responsibility to contact the copyright holder, or make a fair effort to do so, prior to publication."
1827cb4a95e5455f8da0ea0b20a01cd7,"Rockefeller Center, Inc. - Theme and Decoration",1960,,"Discussion of general theme for Center; selection of muralists; various suggestions re artwork, inscriptions. John D. Rockefeller, Jr.'s opinion of Friedlander's work. Nelson A. Rockefeller's suggestions re artists. Correspondents include Nelson A. Rockefeller, John D. Rockefeller, Jr., John R. Todd.   | The archival material has been reformatted. Access to the original archival material is restricted. Photocopies of the originals are available for scholarly access.   | The original material has been separated to Box 94 A, Folder 705 A.  ","Rockefeller Center, Inc. (RCI) (otherlevel)",,,Office of the Messrs. Rockefeller records,"Business Interests, Series C",FA312,1961,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Material in the Rockefeller family collections that provides the names, correspondence, or activities of living members of the Rockefeller family, and/or documents the net wealth of any Rockefeller family members, is restricted. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.","RAC users must abide by all applicable provisions of United States copyright law. Reproduction/duplication of archival items is routinely provided in accordance with ""fair use."" If the RAC does not hold copyright for an archival collection, or items within a collection, it is the user’s responsibility to contact the copyright holder, or make a fair effort to do so, prior to publication.  "
17f953897807fd4f2e8821d6a6e2da23,"The Ford Foundation Bulletin, New Delhi, India, Field Office",2004,,,Ford Foundation publications (series),,,Ford Foundation records,Publ,FA767,2009,"All published material is open for research. Brittle or damaged items are available at the discretion of RAC.   Completion of a use agreement is required prior to providing scholarly access. See RAC Head of Reference (or applicable designee) for details.   Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact an archivist.","Ford Foundation holds title, copyright and literary rights in the collection, in so far as it holds them. The Rockefeller Archive Center has authority to grant permission to cite and publish material from the collection for scholarly purposes. Permission to publish extensive excerpts, or material in its entirety, will be referred to the Ford Foundation."
17eecfd057a64af0a386cc8ad02eb91a,1. Memoranda and Reports,1919,,,International - War Relief (subseries),,"Material, mostly 1913-1942, relating to projects originated by international organizations or involving more than one country. Included in this designation are organizations directly connected with the Rockefeller Foundation, such as the International Health Division (which was a part of the Foundation governed separately until 1951); organizations indirectly related to the Foundation, such as the Spelman Fund of New York and the China Medical Board, Inc.; and other, independent organizations which received support from the Foundation. Much of the material concerns the work of the International Health Division. There is a large section on the war relief of the Foundation (1914-1918). Additional items of interest are a progress report on nursing education (1928), an anthropological survey (1932-1933), and the files on international studies and international relations. | For information concerning specific countries consult the appropriate country series. Correspondence and reports relating to international affairs can also be found in the Foundation's General Correspondence files, Record Group 2. Record Group 5, International Health Board/Division, contains correspondence and reports prior to 1928, and reports from 1928 to 1958. International Health Division material can also be found in Record Group 3, Administration, Program and Policy, Series 908, and in Record Group 6, Field Offices, Subgroup 1, Paris. | For preservation reasons, an embroidered flour sack was removed from an unknown location within this collection, and rehoused. It was a real cotton flour sack, with drawings and embroidery to commemorate the RF's war relief work in Belgium. It has been relocated in the flat files in Vault 107, see Oversize Inventory for specifics.",Rockefeller Foundation records,"projects, SG 1.1, Series 100 International - Series 257 Virgin Islands, U.S.A.",FA386a,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact a RAC archivist.",
178487c4916a4a199daedfdb731940d0,"HEI-2 Heiser, Victor G. ""Report on Request by the Government of Siam for the Assistance of the IHC in Securing American Physicians for Government Service""",1915,,,Thailand - Medical Sciences (subseries),,"The earliest material in this series (1915) is a survey of medical education in Siam, part of the Rockefeller Foundation's world-wide survey of medical education. Most of the series consists of grants for visiting professors to Chulanlongkorn University and the development of nursing education at Siriraj Hospital.",Rockefeller Foundation records,"projects, SG 1.1, Series 300 Latin America - Series 833 Leb",FA386b,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact a RAC archivist.",
170ee326e61748c3a147e176f1f96cee,North Carolina College at Durham,1957,,"Formerly North Carolina College for Negroes, National Training School. Equipment. About cooperation with Duke and University of North Carolina. N. C. Newbold, James H. Dillard, James Shepard.  ",Appropriations - Early Southern Program (subseries),,"Subseries 1, the Early Southern Program, reflects the original interest of the General Education Board in the development of a comprehensive system of education in the United States. It contains folders relating to the basic elements of the early work of the Board - grants to schools and colleges for building and endowment, teacher training, certification and salaries, and correspondence with state departments of education.  ",General Education Board records,,FA058,1969,Open for research with select materials restricted are noted. Brittle or damaged items are available at the discretion of RAC.,"RAC users must abide by all applicable provisions of United States copyright law.  Reproduction/duplication of archival items is routinely provided in accordance with ""fair use.""  If the RAC does not hold copyright for an archival collection, or items within a collection, it is the user’s responsibility to contact the copyright holder, or make a fair effort to do so, prior to publication."
170ec5e20e9f4f2b89967f7a13424b33,"Coombs, Philip H.",1973,,,Access copies (subseries),,,Ford Foundation records,Oral History Proj,FA618,2006,Access to some interviews is limited or restricted based on the stipulations of individual oral history agreements. Interviews are open as applicable restrictions expire.  Completion of a use agreement is required prior to providing scholarly access. See RAC Head of Reference (or applicable designee) for details. ,Researchers are required to use Access Copies of the interview transcripts. No transcript may be photocopied or duplicated in its entirety.  Material contained in the Administrative Files (Series I) may not be quoted or cited.  Copyright to all interviews is held by the Ford Foundation. Permission to quote from certain oral histories is limited by agreement with the interviewee.
16cf9a8533db465caf6ac874eb5c4d49,Colombia and Venezuela - Coming to Colombia,1968,,,,,,Ford Foundation records,"International Division, Administrative Manuals and Post rep",FA720,1976,Records more than 10 years old are open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC.  Completion of a use agreement is required prior to providing scholarly access. See RAC Head of Reference (or applicable designee) for details.,"Ford Foundation holds title, copyright and literary rights in the collection, in so far as it holds them.  The Rockefeller Archive Center has authority to grant permission to cite and publish material from the collection for scholarly purposes. Permission to publish extensive excerpts, or material in its entirety, will be referred to the Ford Foundation."
16bdb3f4a8fe49f6aa0dfbb2b729a35c,Harvard University - Epilepsy,1939,,,United States - Medical Sciences (subseries),,"Most of the files in this section date from the 1930's and 40's. The Foundation's program in the medical sciences during this period was directed by Dr. Alan Gregg and was concentrated in psychiatry and neurology and related subjects - neuroanatomy, heredity, endocrinology, neuropathology, child guidance, industrial psychology and sex research. Emphasis was placed on worker training, selected research projects and measures to improve or extend the application of existing knowledge. The medical sciences program also devoted part of its resources to the development of university teaching departments of public health. The program was conceived to be complementary to the natural sciences program in human biology. Although it developed out of the old Division of Medical Education of the Foundation, the Medical Sciences division had no program in medical education in the United States, except for a small program of post-war medical fellowship grants to leading universities. | For information about the establishment of medical schools see the files of the General Education Board. Consult also the state inventories.",Rockefeller Foundation records,"projects, SG 1.1, Series 100 International - Series 257 Virgin Islands, U.S.A.",FA386a,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact a RAC archivist.",
1683dd5e8d2542f492189c6682917228,Law Suits (R-W),,,"Raider, Harry A., 1935; Simon, Frank A., 1925-1929; Spies, J. W., 1935; Van Allen, C. M., 1935; Wolfe, J. J., 1935  ",,,,China Medical Board,Inc. records,FA065,2012,Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC.,"RAC users must abide by all applicable provisions of United States copyright law.  Reproduction/duplication of archival items is routinely provided in accordance with ""fair use.""  If the RAC does not hold copyright for an archival collection, or items within a collection, it is the user’s responsibility to contact the copyright holder, or make a fair effort to do so, prior to publication."
16174ef2c1e4454992d470a10de11c2f,Johns Hopkins University - Biochemistry,1946,,,United States - Natural Sciences and Agriculture (subseries),,"The Foundation's program in natural sciences developed from the old programs of the IEB and GEB. Under the direction of Wickliffe Rose, those organizations emphasized mathematics, physics, and chemistry. After a trial period, 1929-1932, during which the natural sciences division had five directors or acting directors, Warren Weaver was appointed director, remaining until 1951. A new program was developed, at first called ""vital processes,"" later ""modern experimental biology,"" to meet the desire of the Trustees for a people-oriented program based on the idea that the natural sciences were essential to medicine. The programs in medical science and natural science were intended to be complementary.   This group of files contains material mostly from the 1930's and 40' relating to research projects in subjects such as biophysics, biochemistry, genetics and physiology. A number of European refugee scholars were aided under this program. The application of physical and chemical techniques to biology, genetics and nutrition was of special interest. There are no files relating to agriculture in this subseries.",Rockefeller Foundation records,"projects, SG 1.1, Series 100 International - Series 257 Virgin Islands, U.S.A.",FA386a,2000,"Open for research with select materials restricted as noted. Brittle or damaged items are available at the discretion of RAC. Confidential material in this record group has been segregated and is inaccessible. Each pertinent file is open to research, and physical removal of the segregated material within each file is not necessary. Researchers interested in accessing digital media (floppy disks, CDs, DVDs, etc.) or audiovisual material (audio cassettes, VHS, etc.) in this collection must use an access surrogate. The original items may not be accessed because of preservation concerns. To request an access surrogate be made, or if you are unsure if there is an access surrogate, please contact a RAC archivist.",
15fb8491785940b5b739ffe0aeb30223,"Walker, D. Harold",1928,,,General Correspondence (series),,,Alfred E. Cohn papers,Rockefeller University Faculty,FA132,1980,Access to this collection is restricted pending permission from Rockefeller University.,
